player,fname,lname,pname,pos1,pos2,height,weight,dob,forty,bench,vertical,broad,shuttle,cone,arm,hand,dpos,col,dv,start,cteam,posd,jnum,dcp,nflid
DA-0837,Dejon,Allen,D.Allen,OL,,75,290,5/5/1994,4.98,29,30.5,109,4.82,7.63,0.000,0.000,0,Hawaii,Mountain West (MWC),2018,CHI,FUT,50,3,2561176
DA-0850,Dwayne,Allen,D.Allen,TE,RB,75,255,2/24/1990,4.85,27,32,110,4.37,7.12,33.000,9.625,64,Clemson,Atlantic Coast (ACC),2012,NE,TE,83,2,2533046
DA-0900,Danny,Amendola,D.Amendola,WR,,70,186,11/2/1985,4.68,13,31.5,103,4.25,6.81,0.000,0.000,0,Texas Tech,Big 12,2008,MIA,SWR,80,1,2649
DA-0950,David,Amerson,D.Amerson,DB,,73,205,12/8/1991,4.35,15,38.5,132,4.13,6.75,32.625,10.500,51,North Carolina State,Atlantic Coast (ACC),2013,ARI,RCB,38,1,2540170
DA-0975,DaShaun,Amos,D.Amos,DB,,72,188,9/20/1994,4.5,16,32,116,4.09,7.03,0.000,0.000,0,East Carolina,American Athletic,2017,INA,INA,0,0,2559298
DA-1000,Damien,Anderson,D.Anderson,RB,,71,212,7/17/1979,4.56,27,33.5,112,4.02,6.93,0.000,0.000,0,Northwestern,Big Ten,2002,INA,INA,0,0,2504964
DA-1100,David,Anderson,D.Anderson,WR,,70,195,7/28/1983,4.57,0,34,119,4.21,6.88,0.000,0.000,251,Colorado State,Mountain West (MWC),2006,INA,INA,0,0,2495796
DA-1150,Demetris,Anderson,D.Anderson,DL,,75,312,4/12/1992,5.24,16,23,97,4.78,7.92,0.000,0.000,0,Central Florida,American Athletic,2016,INA,INA,0,0,2556721
DA-1200,Deon,Anderson,D.Anderson,RB,,70,248,1/27/1983,4.73,23,33,114,4.43,7.27,0.000,0.000,185,Connecticut,Big East,2007,INA,INA,0,0,2495534
DA-1300,Derek,Anderson,D.Anderson,QB,,78,235,6/15/1983,5.03,0,29,103,4.67,7.67,34.000,9.000,213,Oregon State,Pacific 10,2005,BUF,QB,3,3,2506546
DA-1350,Dres,Anderson,D.Anderson,WR,,73,187,7/20/1992,4.54,13,0,121,4.22,6.83,31.625,9.375,0,Utah,Pacific 12,2015,INA,INA,0,0,2552413
DA-1400,Dwight,Anderson,D.Anderson,DB,,70,180,7/5/1981,4.46,0,0,0,0,0,0.000,0.000,0,South Dakota,,2004,INA,INA,0,0,2505730
DA-1412,Darren,Andrews,D.Andrews,WR,,70,194,8/5/1995,4.52,19,0,0,0,0,0.000,0.000,0,UCLA,Pacific 12,2018,NE,RES,16,1,2561133
DA-1425,David,Andrews,D.Andrews,OL,,74,286,7/10/1992,5.12,27,30,108,4.78,8.12,0.000,0.000,0,Georgia,Southeastern (SEC),2015,NE,C,60,1,2553632
DA-1437,Danny,Anthrop,D.Anthrop,WR,,71,192,5/29/1993,4.49,0,30.5,119,4.15,6.82,0.000,0.000,0,Purdue,Big Ten,2016,INA,INA,0,0,2556384
DA-1450,Dri,Archer,D.Archer,RB,WR,68,173,8/9/1991,4.16,20,38,122,4.06,6.86,31.000,8.875,97,Kent State,Mid-American (MAC),2014,INA,INA,0,0,2543596
DA-1500,David,Arkin,D.Arkin,OL,,77,306,10/7/1987,5.31,25,29,103,4.63,7.6,33.875,10.500,110,Missouri State,Missouri Valley,2011,INA,INA,0,0,2495112
DA-1600,Derick,Armstrong,D.Armstrong,WR,,74,206,4/2/1979,0,0,0,0,0,0,0.000,0.000,0,Arkansas-Monticello,,2003,INA,INA,0,0,2505237
DA-1625,Dorance,Armstrong,D.Armstrong,DL,LB,76,257,6/10/1997,4.87,20,30,118,4.23,7.12,34.750,10.000,116,Kansas,Big 12,2018,DAL,RDE,92,2,2560959
DA-1650,Dan,Arnold,D.Arnold,TE,WR,77,225,3/15/1995,4.63,12,39.5,127,4.3,6.81,0.000,0.000,0,Wisconsin-Platteville,,2017,NO,TE,85,3,2559385
DA-1700,Devin,Aromashodu,D.Aromashodu,WR,,74,201,5/23/1984,4.35,0,39,120,4.17,7.05,0.000,0.000,233,Auburn,Southeastern (SEC),2007,INA,INA,0,0,2495800
DA-1800,Darryl,Ashmore,D.Ashmore,OL,,79,310,11/1/1969,0,0,0,0,0,0,0.000,0.000,171,Northwestern,Big Ten,1993,INA,INA,0,0,2499464
DA-1850,Damarr,Aultman,D.Aultman,WR,,70,203,1/13/1992,4.48,20,40.5,128,3.94,6.65,30.125,9.500,0,Maine,Colonial Athletic (CAA),2015,INA,INA,0,0,2553634
DA-1900,David,Ausberry,D.Ausberry,TE,,75,235,9/25/1987,4.52,23,36,121,4.43,7.08,0.000,0.000,241,USC,Pacific 10,2011,INA,INA,0,0,2499277
DA-2000,Darnell,Autry,D.Autry,RB,,70,210,6/19/1976,0,0,0,0,0,0,0.000,0.000,105,Northwestern,Big Ten,1997,INA,INA,0,0,2499475
DA-2050,Denico,Autry,D.Autry,DL,,77,273,7/15/1990,5.08,14,29.5,115,4.42,7.37,0.000,0.000,0,Mississippi State,Southeastern (SEC),2014,IND,DT,96,1,2550646
DA-2100,Donnie,Avery,D.Avery,WR,TE,71,200,6/12/1984,4.43,16,37.5,126,3.91,6.3,30.250,9.750,33,Houston,Conference USA (C-USA),2008,INA,INA,0,0,184
DA-2200,Demarcus,Ayers,D.Ayers,WR,,69,182,7/7/1994,4.53,0,35,123,4.35,7.3,31.250,9.250,229,Houston,American Athletic,2016,INA,INA,0,0,2555465
DB-0100,David,Baas,D.Baas,OL,,76,312,9/28/1981,5.06,29,29.5,105,4.48,7.52,0.000,0.000,33,Michigan,Big Ten,2005,INA,INA,0,0,2506372
DB-0150,Donnie,Baggs,D.Baggs,LB,,73,230,12/1/1992,4.62,22,35,117,4.6,7.28,0.000,0.000,0,Texas A&M,Southeastern (SEC),2015,INA,INA,0,0,2553908
DB-0200,Dan,Bailey,D.Bailey,K,,72,189,1/26/1988,4.92,0,0,0,0,0,0.000,0.000,0,Oklahoma State,Big 12,2011,MIN,PK,5,1,2495259
DB-0250,Dion,Bailey,D.Bailey,DB,,72,201,3/2/1992,4.62,14,34,114,4.15,6.97,0.000,0.000,0,USC,Pacific 12,2014,INA,INA,0,0,2550279
DB-0300,Dallas,Baker,D.Baker,WR,,75,206,11/10/1982,4.53,0,36,129,4.19,6.69,0.000,0.000,227,Florida,Southeastern (SEC),2008,INA,INA,0,0,2495539
DB-0350,David,Bakhtiari,D.Bakhtiari,OL,,76,300,9/30/1991,5.02,28,25.5,101,4.74,7.7,34.000,9.500,109,Colorado,Pacific 12,2013,GB,LT,69,1,2540183
DB-0400,Daniel,Baldridge,D.Baldridge,OL,,80,311,10/21/1985,5.22,22,27,109,4.7,7.53,0.000,0.000,0,Franklin & Marshall,,2010,INA,INA,0,0,2507978
DB-0450,Darryl,Baldwin,D.Baldwin,OL,,78,307,10/6/1991,4.96,30,30.5,106,4.64,7.39,0.000,0.000,0,Ohio State,Big Ten,2015,INA,INA,0,0,2553750
DB-0500,Doug,Baldwin,D.Baldwin,WR,,70,189,9/21/1988,4.49,6,37,123,4.26,6.56,27.000,0.000,0,Stanford,Pacific 10,2011,SEA,LWR,89,1,2530747
DB-0600,Dave,Ball,D.Ball,DL,,77,255,1/4/1981,5.07,24,0,0,0,0,0.000,0.000,133,UCLA,Pacific 10,2004,INA,INA,0,0,2506007
DB-0700,Dominique,Barber,D.Barber,DB,,72,211,8/2/1986,4.68,23,34,117,4.34,7.08,0.000,0.000,173,Minnesota,Big Ten,2008,INA,INA,0,0,1579
DB-0750,Don,Barclay,D.Barclay,OL,,76,305,4/18/1989,5.05,23,29.5,103,4.7,7.54,0.000,0.000,0,West Virginia,Big East,2012,INA,INA,0,0,2534827
DB-0800,Darian,Barnes,D.Barnes,RB,,74,250,2/29/1980,0,0,0,0,0,0,0.000,0.000,0,Rutgers,Big East,2002,INA,INA,0,0,2505218
DB-0850,Deion,Barnes,D.Barnes,LB,,76,260,1/20/1993,4.85,31,34,112,4.32,7.26,0.000,0.000,0,Penn State,Big Ten,2015,INA,INA,0,0,2553635
DB-0862,Dante,Barnett,D.Barnett,DB,,72,190,6/14/1993,4.67,0,0,0,4.21,7.01,0.000,0.000,0,Kansas State,Big 12,2017,INA,INA,0,0,2559138
DB-0868,Deondre,Barnett,D.Barnett,DL,,75,239,,4.8,20,34.5,127,0,0,0.000,0.000,0,Southern Illinois,Missouri Valley,2017,INA,INA,0,0,2558909
DB-0875,Derek,Barnett,D.Barnett,DL,,75,259,6/25/1996,4.88,20,31,116,4.49,7.12,32.125,10.000,14,Tennessee,Southeastern (SEC),2017,PHI,RES,96,2,2557984
DB-0900,David,Barrett,D.Barrett,DB,,70,208,12/22/1977,4.44,16,37.5,116,4.04,6.81,0.000,0.000,102,Arkansas,Southeastern (SEC),2000,INA,INA,0,0,2504111
DB-0950,David,Bass,D.Bass,LB,DL,76,262,9/11/1990,4.74,20,30.5,111,4.33,7.07,33.500,10.500,233,Missouri Western,,2013,INA,INA,0,0,2540277
DB-0975,Daren,Bates,D.Bates,LB,K,71,212,11/27/1990,4.58,15,33.5,117,4.53,7.28,0.000,0.000,0,Auburn,Southeastern (SEC),2013,TEN,LILB,53,3,2541539
DB-1000,D'Wayne,Bates,D.Bates,WR,,74,212,12/4/1975,4.59,0,37,117,4.24,7.25,0.000,0.000,71,Northwestern,Big Ten,1999,INA,INA,0,0,2499569
DB-1100,D'Anthony,Batiste,D.Batiste,OL,,76,314,3/29/1982,0,0,0,0,0,0,0.000,0.000,0,Louisiana-Lafayette,Sun Belt,2007,INA,INA,0,0,2507004
DB-1200,Danny,Batten,D.Batten,LB,,76,246,12/8/1987,4.7,30,32.5,122,4.32,7.26,0.000,0.000,0,South Dakota State,Missouri Valley,2011,INA,INA,0,0,1037854
DB-1250,De'Vante,Bausby,D.Bausby,DB,,72,176,1/15/1993,4.58,14,37.5,120,4.32,7.24,0.000,0.000,0,Pittsburg State,,2015,INA,INA,0,0,2553790
DB-1300,Darry,Beckwith,D.Beckwith,LB,,73,232,5/15/1987,4.75,23,26.5,110,4.5,7.39,0.000,0.000,0,LSU,Southeastern (SEC),2010,INA,INA,0,0,71203
DB-1400,Demetrius,Bell,D.Bell,OL,,77,307,5/3/1984,5.25,9,26.5,109,4.65,7.65,0.000,0.000,219,Northwestern State,Southland,2009,INA,INA,0,0,804
DB-1425,Devon,Bell,D.Bell,K,,74,194,7/4/1993,4.89,0,0,0,0,0,0.000,0.000,0,Mississippi State,Southeastern (SEC),2016,INA,INA,0,0,2557130
DB-1437,Davin,Bellamy,D.Bellamy,LB,,76,255,12/27/1994,4.79,19,26,101,4.58,7.58,0.000,0.000,0,Georgia,Southeastern (SEC),2018,HOU,FUT,48,2,2560973
DB-1450,Deion,Belue,D.Belue,DB,,71,176,9/3/1991,4.52,11,36.5,117,4.38,7,0.000,0.000,0,Alabama,Southeastern (SEC),2014,INA,INA,0,0,2550476
DB-1500,Darren,Bennett,D.Bennett,K,,77,235,1/9/1965,0,0,0,0,0,0,0.000,0.000,0,None,,1995,INA,INA,0,0,2499622
DB-1600,Donnell,Bennett,D.Bennett,RB,,72,242,9/14/1972,0,0,0,0,0,0,0.000,0.000,58,Miami (FL),Big East,1994,INA,INA,0,0,2499623
DB-1700,Drew,Bennett,D.Bennett,WR,,77,206,8/26/1978,0,0,0,0,0,0,0.000,0.000,0,UCLA,Pacific 10,2001,INA,INA,0,0,2504418
DB-1725,Dwight,Bentley,D.Bentley,DB,,70,182,5/16/1989,0,0,0,0,0,0,0.000,0.000,0,Louisiana-Lafayette,Sun Belt,2012,INA,INA,0,0,2533024
DB-1750,Damien,Berry,D.Berry,RB,,70,223,10/21/1988,4.58,23,33.5,120,4.12,7,0.000,0.000,0,Miami (FL),Atlantic Coast (ACC),2011,INA,INA,0,0,2495263
DB-1800,Davone,Bess,D.Bess,WR,RB,70,193,9/13/1985,4.64,12,31.5,118,4.27,6.97,0.000,0.000,0,Hawaii,Western Athletic,2008,INA,INA,0,0,735
DB-1900,Darnell,Bing,D.Bing,LB,,74,220,9/10/1984,4.52,21,38,124,4.07,7.25,0.000,0.000,101,USC,Pacific 10,2008,INA,INA,0,0,2495808
DB-2000,David,Binn,D.Binn,OL,,75,245,2/6/1972,0,0,0,0,0,0,0.000,0.000,0,California,Pacific 10,1994,INA,INA,0,0,2499654
DB-2200,Desmond,Bishop,D.Bishop,LB,,74,238,7/24/1984,4.78,33,32.5,112,4.65,7.14,0.000,0.000,193,California,Pacific 10,2007,INA,INA,0,0,2495552
DB-2250,Dante,Blackmon,D.Blackmon,DB,,71,180,9/28/1993,4.53,16,35.5,119,4.4,6.72,0.000,0.000,0,Kennesaw State,,2017,INA,INA,0,0,2559317
DB-2300,Darryl,Blackstock,D.Blackstock,LB,DL,75,245,5/30/1983,4.7,25,39,126,4.32,7.05,0.000,0.000,95,Virginia,Atlantic Coast (ACC),2005,INA,INA,0,0,2506434
DB-2400,Dwayne,Blakley,D.Blakley,TE,WR,76,257,8/10/1979,4.96,21,32.5,107,4.29,7.33,0.000,0.000,0,Missouri,Big 12,2004,INA,INA,0,0,2504947
DB-2500,Derrick,Blaylock,D.Blaylock,RB,,69,205,8/23/1979,4.36,18,35.5,119,4.09,7.05,0.000,0.000,150,Stephen F Austin State,Southland,2002,INA,INA,0,0,2504574
DB-2600,Drew,Bledsoe,D.Bledsoe,QB,,77,238,2/14/1972,0,0,0,0,0,0,0.000,0.000,1,Washington State,Pacific 10,1993,INA,INA,0,0,2499683
DB-2700,Darrius,Blevins,D.Blevins,WR,,74,216,4/21/1976,0,0,0,0,0,0,0.000,0.000,0,Memphis,Conference USA (C-USA),2000,INA,INA,0,0,2503887
DB-2800,Dre',Bly,D.Bly,DB,,69,185,5/22/1977,4.51,0,34.5,116,4.09,7.1,0.000,0.000,41,North Carolina,Atlantic Coast (ACC),1999,INA,INA,0,0,2499687
DB-2900,Dontavia,Bogan,D.Bogan,WR,,73,188,10/6/1988,4.55,16,33.5,118,4.31,7.06,0.000,0.000,0,South Florida,Big East,2011,INA,INA,0,0,2530483
DB-2925,Devante,Bond,D.Bond,LB,,73,235,7/3/1993,4.62,21,37.5,121,4.36,7.07,32.375,9.250,183,Oklahoma,Big 12,2016,TB,SLB,59,1,2555307
DB-2937,Deyshawn,Bond,D.Bond,OL,,73,292,8/19/1994,5.23,25,31,107,0,0,0.000,0.000,0,Cincinnati,American Athletic,2017,INA,INA,0,0,2558882
DB-2950,Devontae,Booker,D.Booker,RB,,71,219,5/27/1992,4.56,22,0,0,0,0,31.625,8.625,136,Utah,Pacific 12,2016,DEN,RB,23,2,2555223
DB-3000,Dorian,Boose,D.Boose,DL,,77,292,1/29/1974,0,0,0,0,0,0,0.000,0.000,56,Washington State,Pacific 10,1998,INA,INA,0,0,2499705
DB-3050,Diondre,Borel,D.Borel,WR,,72,199,12/12/1988,4.52,11,32.5,119,4.3,7.24,0.000,0.000,0,Utah State,Western Athletic,2011,INA,INA,0,0,2530828
DB-3100,David,Boston,D.Boston,WR,TE,74,240,8/19/1978,4.47,0,37,116,4.09,7.2,0.000,0.000,8,Ohio State,Big Ten,1999,INA,INA,0,0,2499719
DB-3200,Dwayne,Bowe,D.Bowe,WR,TE,74,221,9/21/1984,4.51,0,33,125,4.35,6.81,33.625,9.875,23,LSU,Southeastern (SEC),2007,INA,INA,0,0,2495558
DB-3300,David,Bowens,D.Bowens,LB,DL,75,260,7/3/1977,4.85,0,31,112,4.38,7.4,0.000,0.000,158,Western Illinois,Missouri Valley,1999,INA,INA,0,0,2499731
DB-3400,Da'Quan,Bowers,D.Bowers,DL,,75,280,2/23/1990,4.92,22,34.5,110,4.57,6.98,33.125,10.250,51,Clemson,Atlantic Coast (ACC),2011,INA,INA,0,0,2495475
DB-3450,Dorson,Boyce,D.Boyce,RB,,73,237,6/25/1988,4.68,25,30.5,116,4.16,6.74,0.000,0.000,0,Washington,Pacific 12,2012,INA,INA,0,0,2530753
DB-3500,Danny,Boyd,D.Boyd,K,,72,213,6/1/1978,0,0,0,0,0,0,0.000,0.000,0,LSU,Southeastern (SEC),2002,INA,INA,0,0,2504796
DB-3525,Devonte,Boyd,D.Boyd,WR,,73,183,10/5/1994,4.63,18,34.5,122,4.45,6.98,0.000,0.000,0,UNLV,Mountain West (MWC),2018,INA,INA,0,0,2559975
DB-3550,Dylan,Bradley,D.Bradley,DL,,73,286,2/4/1995,5,28,32,102,4.63,7.76,0.000,0.000,0,Southern Mississippi,Conference USA (C-USA),2017,INA,INA,0,0,2558916
DB-3600,Deion,Branch,D.Branch,WR,,69,193,7/18/1979,4.47,0,36,117,3.76,6.71,0.000,0.000,65,Louisville,Conference USA (C-USA),2002,INA,INA,0,0,2505062
DB-3700,David,Brandt,D.Brandt,OL,,76,309,9/25/1977,5.2,0,0,0,0,0,0.000,0.000,0,Michigan,Big Ten,2001,INA,INA,0,0,2504355
DB-3725,Daniel,Braverman,D.Braverman,WR,,70,175,9/28/1993,4.47,10,28.5,112,4.16,6.88,0.000,0.000,230,Western Michigan,Mid-American (MAC),2016,INA,INA,0,0,2556144
DB-3750,Delvin,Breaux,D.Breaux,DB,,73,193,10/25/1989,0,0,0,0,0,0,0.000,0.000,0,LSU,Southeastern (SEC),2015,INA,INA,0,0,2552615
DB-3800,Drew,Brees,D.Brees,QB,,72,209,1/15/1979,4.83,0,32,105,4.21,7.09,31.250,10.000,32,Purdue,Big Ten,2001,NO,QB,9,1,2504775
DB-3900,Doug,Brien,D.Brien,K,,72,180,11/24/1970,0,0,0,0,0,0,0.000,0.000,85,California,Pacific 10,1994,INA,INA,0,0,2499782
DB-4000,Diyral,Briggs,D.Briggs,LB,,76,230,10/31/1985,4.68,15,31,115,0,0,0.000,0.000,0,Bowling Green,Mid-American (MAC),2009,INA,INA,0,0,2507691
DB-4100,Dezmon,Briscoe,D.Briscoe,WR,,74,207,8/31/1989,4.66,9,33,115,4.57,7.1,0.000,0.000,0,Kansas,Big 12,2010,INA,INA,0,0,497274
DB-4150,Demitrius,Bronson,D.Bronson,RB,,69,211,3/6/1990,4.52,24,33.5,114,4.25,6.82,0.000,0.000,0,Eastern Washington,Big Sky,2014,INA,INA,0,0,2550841
DB-4200,Derrick,Brooks,D.Brooks,LB,,72,235,4/18/1973,0,0,0,0,0,0,0.000,0.000,28,Florida State,Atlantic Coast (ACC),1995,INA,INA,0,0,2499807
DB-4300,Durant,Brooks,D.Brooks,K,,73,202,4/15/1985,5.2,0,0,0,0,0,0.000,0.000,168,Georgia Tech,Atlantic Coast (ACC),2008,INA,INA,0,0,1683
DB-4350,Deon,Broomfield,D.Broomfield,DB,,72,206,8/3/1991,4.56,15,35.5,123,4.33,7.08,0.000,0.000,0,Iowa State,Big 12,2014,INA,INA,0,0,2550320
DB-4375,Da'Ron,Brown,D.Brown,WR,,72,205,9/21/1991,4.5,17,37,120,4.11,7.04,32.000,10.250,233,Northern Illinois,Mid-American (MAC),2015,INA,INA,0,0,2552479
DB-4387,Daniel,Brown,D.Brown,TE,WR,77,225,5/26/1992,4.6,11,31.5,116,4.18,6.86,0.000,0.000,0,James Madison,Colonial Athletic (CAA),2015,CHI,TE,85,4,2553900
DB-4400,Dante,Brown,D.Brown,RB,,73,218,7/28/1980,4.54,0,0,0,0,0,0.000,0.000,0,Memphis,Conference USA (C-USA),2004,INA,INA,0,0,2505247
DB-4450,Darrell,Brown,D.Brown,OL,,77,317,12/21/1993,5.2,25,28,107,4.83,7.93,0.000,0.000,0,Louisiana Tech,Conference USA (C-USA),2017,INA,INA,0,0,2559450
DB-4500,Dave,Brown,D.Brown,QB,,77,230,2/25/1970,0,0,0,0,0,0,0.000,0.000,0,Duke,Atlantic Coast (ACC),1992,INA,INA,0,0,2499831
DB-4550,DeAngelo,Brown,D.Brown,DL,,72,312,2/14/1994,5.59,36,29.5,100,4.84,7.78,0.000,0.000,0,Louisville,Atlantic Coast (ACC),2017,INA,INA,0,0,2559319
DB-4600,Dee,Brown,D.Brown,RB,,70,209,5/12/1978,4.6,0,0,0,0,0,0.000,0.000,175,Syracuse,Big East,2002,INA,INA,0,0,2504630
DB-4700,Delvin,Brown,D.Brown,DB,,71,202,9/17/1979,0,0,0,0,0,0,0.000,0.000,0,Miami (FL),Big East,2001,INA,INA,0,0,2504381
DB-4750,Dominique,Brown,D.Brown,RB,,74,234,12/27/1991,4.63,17,32.5,109,4.2,7.09,32.375,9.500,0,Louisville,Atlantic Coast (ACC),2015,INA,INA,0,0,2553695
DB-4800,Donald,Brown,D.Brown,RB,,70,210,4/11/1987,4.46,0,41.5,125,4.1,6.93,31.500,9.000,27,Connecticut,Big East,2009,INA,INA,0,0,2507779
DB-4850,Donatello,Brown,D.Brown,DB,,72,192,5/15/1991,4.62,0,0,0,0,0,0.000,0.000,0,Valdosta State,,2017,INA,INA,0,0,2558919
DB-4900,Duane,Brown,D.Brown,OL,,76,315,8/30/1985,5.07,24,27.5,105,4.52,7.58,0.000,0.000,26,Virginia Tech,Atlantic Coast (ACC),2008,SEA,LT,76,1,808
DB-4950,Daniel,Brunskill,D.Brunskill,OL,,77,257,1/27/1994,5.2,23,28.5,109,4.78,7.64,33.875,9.875,0,San Diego State,Mountain West (MWC),2017,INA,INA,0,0,2559108
DB-5000,Daryon,Brutley,D.Brutley,DB,,71,187,5/31/1979,0,0,0,0,0,0,0.000,0.000,0,Southern Mississippi,Conference USA (C-USA),2003,INA,INA,0,0,2504923
DB-5100,David,Bruton,D.Bruton,DB,,74,211,7/23/1987,4.4,19,41.5,132,4.28,6.6,0.000,0.000,114,Notre Dame,FBS Independents,2009,INA,INA,0,0,79545
DB-5150,D.J.,Bryant,D.Bryant,LB,,75,245,3/3/1989,4.75,13,35,124,4.32,7.27,0.000,0.000,0,James Madison,Colonial Athletic (CAA),2013,INA,INA,0,0,2536010
DB-5200,Desmond,Bryant,D.Bryant,DL,,77,290,12/15/1985,4.92,35,31,118,4.45,7.44,0.000,0.000,0,Harvard,Ivy League,2009,INA,INA,0,0,2507568
DB-5300,Dez,Bryant,D.Bryant,WR,,74,220,11/4/1988,4.52,14,38,133,4.46,7.1,34.000,9.750,24,Oklahoma State,Big 12,2010,NO,RES,88,1,497278
DB-5400,Doug,Brzezinski,D.Brzezinski,OL,,76,305,3/11/1976,5.32,26,26,98,4.53,0,0.000,0.000,64,Boston College,Big East,1999,INA,INA,0,0,2499896
DB-5450,Deone,Bucannon,D.Bucannon,LB,DB,73,211,8/30/1992,4.48,19,36.5,125,4.26,6.96,32.375,9.750,27,Washington State,Pacific 12,2014,ARI,WLB,20,1,2543769
DB-5462,Dan,Buchholz,D.Buchholz,OL,,76,301,8/3/1993,5.06,28,30.5,109,4.98,7.9,0.000,0.000,0,Duquesne,,2016,INA,INA,0,0,2556487
DB-5475,DeForest,Buckner,D.Buckner,DL,,79,291,3/17/1994,5,21,32,116,4.47,7.51,34.375,11.750,7,Oregon,Pacific 12,2016,SF,RDT,99,1,2555275
DB-5500,David,Buehler,D.Buehler,K,,74,219,2/5/1987,4.57,25,0,0,0,0,0.000,0.000,172,USC,Pacific 10,2009,INA,INA,0,0,71231
DB-5600,Dan,Buenning,D.Buenning,OL,,76,320,10/26/1981,5.35,29,28,111,4.64,7.93,0.000,0.000,107,Wisconsin,Big Ten,2005,INA,INA,0,0,2506445
DB-5700,Daniel,Bullocks,D.Bullocks,DB,,72,210,2/28/1983,4.38,18,38,124,4.18,6.92,0.000,0.000,40,Nebraska,Big 12,2006,INA,INA,0,0,2495815
DB-5800,Derrick,Burgess,D.Burgess,DL,LB,74,266,8/12/1978,4.92,24,40,125,0,7.85,0.000,0.000,63,Mississippi,Southeastern (SEC),2001,INA,INA,0,0,2504753
DB-5900,Dialleo,Burks,D.Burks,WR,,74,181,7/7/1974,0,0,0,0,0,0,0.000,0.000,0,Eastern Kentucky,Ohio Valley,2000,INA,INA,0,0,2499920
DB-5912,Deontay,Burnett,D.Burnett,WR,,72,186,10/4/1997,4.43,0,0,0,0,0,0.000,0.000,0,USC,Pacific 12,2018,NYJ,LWR,18,2,2560985
DB-5925,Deante,Burton,D.Burton,DB,WR,74,203,7/12/1994,4.53,0,38,130,4.07,6.75,0.000,0.000,0,Kansas State,Big 12,2017,HOU,RCB,39,3,2559109
DB-5950,Deon,Bush,D.Bush,DB,,72,199,8/14/1993,4.59,17,39.5,124,0,6.91,30.875,9.250,124,Miami (FL),Atlantic Coast (ACC),2016,CHI,S,26,2,2555155
DB-6000,Devin,Bush,D.Bush,DB,,71,210,7/3/1973,0,0,0,0,0,0,0.000,0.000,26,Florida State,Atlantic Coast (ACC),1995,INA,INA,0,0,2499939
DB-6100,Darius,Butler,D.Butler,DB,LB,70,185,3/18/1986,4.41,0,43,134,4.18,6.92,0.000,0.000,41,Connecticut,Big East,2009,INA,INA,0,0,79897
DB-6150,Dejaun,Butler,D.Butler,DB,,71,180,2/2/1994,4.64,6,33,112,4.5,7.35,0.000,0.000,0,Hawaii,Mountain West (MWC),2017,INA,INA,0,0,2559435
DB-6200,Deon,Butler,D.Butler,WR,,70,170,1/4/1986,4.31,12,34.5,118,4.48,7.01,0.000,0.000,91,Penn State,Big Ten,2009,INA,INA,0,0,71233
DB-6250,Deon,Butler,D.Butler,TE,,75,239,,4.93,9,27,106,4.87,7.46,0.000,0.000,0,Central Michigan,Mid-American (MAC),2015,INA,INA,0,0,2554530
DB-6300,Donald,Butler,D.Butler,LB,,73,248,10/17/1988,4.62,35,35.5,121,4.28,6.93,0.000,0.000,0,Washington,Pacific 10,2010,INA,INA,0,0,496903
DB-6350,Drew,Butler,D.Butler,K,,73,204,5/10/1989,5.04,0,0,0,0,0,0.000,0.000,0,Georgia,Southeastern (SEC),2012,INA,INA,0,0,2533003
DB-6375,Damiere,Byrd,D.Byrd,WR,,69,162,1/27/1993,4.27,13,42,131,4.09,6.59,29.875,8.000,0,South Carolina,Southeastern (SEC),2015,CAR,RES,18,5,2553499
DB-6400,Dominique,Byrd,D.Byrd,TE,,74,255,2/7/1984,4.82,16,36,116,4.44,0,0.000,0.000,93,USC,Pacific 10,2006,INA,INA,0,0,2506909
DB-6450,Dontez,Byrd,D.Byrd,WR,,70,180,8/9/1995,4.61,21,36,121,4.37,6.87,0.000,0.000,0,Tennessee Tech,Ohio Valley,2018,INA,INA,0,0,2561188
DB-6500,Dion,Byrum,D.Byrum,DB,,70,192,2/18/1983,4.38,0,0,0,0,0,0.000,0.000,0,Ohio,Mid-American (MAC),2006,INA,INA,0,0,2506692
DC-0025,Deon,Cain,D.Cain,WR,,74,202,8/9/1996,4.43,11,33.5,115,4.37,6.71,33.000,8.750,185,Clemson,Atlantic Coast (ACC),2018,IND,RES,8,4,2560987
DC-0050,Devon,Cajuste,D.Cajuste,WR,,76,234,1/31/1993,4.6,14,36,123,4.2,6.49,0.000,0.000,0,Stanford,Pacific 12,2016,INA,INA,0,0,2556490
DC-0100,David,Caldwell,D.Caldwell,DB,,71,212,5/19/1987,4.57,24,39.5,130,4.07,6.69,0.000,0.000,0,William & Mary,Colonial Athletic (CAA),2011,INA,INA,0,0,2507959
DC-0200,Duke,Calhoun,D.Calhoun,WR,,76,205,9/1/1987,4.49,12,35,124,4.46,6.75,0.000,0.000,0,Memphis,Conference USA (C-USA),2010,INA,INA,0,0,2507852
DC-0250,D.J.,Campbell,D.Campbell,DB,,72,200,7/24/1989,4.54,22,38,127,4.22,7.08,0.000,0.000,216,California,Pacific 12,2012,INA,INA,0,0,2534748
DC-0300,Dan,Campbell,D.Campbell,TE,,77,263,4/13/1976,4.85,25,36,121,4.07,7,0.000,0.000,79,Texas A&M,Big 12,1999,INA,INA,0,0,2499974
